generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinEmission_gCO2_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
42,0.22536666666666666,0.0689480400172639,0.4178084710351571,0.09746884481082235,0.027115409865054233,0.014186476809306969,1.0,0.0,1.0,0.0,41647052.81625461,1141324527.0294306,465.19714285714286,0,0.0,0.0,0.0,598279.9108062283,470468.5172120432
43,0.22536666666666666,0.0689480400172639,0.4178084710351571,0.09746884481082235,0.027115409865054233,0.014186476809306969,1.0,0.0,1.0,0.0,41647052.81625461,1141324527.0294306,465.19714285714286,0,0.0,0.0,0.0,599033.2055307784,470879.13811302354
44,0.22536666666666666,0.0689480400172639,0.4178084710351571,0.09746884481082235,0.027115409865054233,0.014186476809306969,1.0,0.0,1.0,0.0,41647052.81625461,1140338720.3622038,465.19714285714286,0,0.0,0.0,0.0,598137.6406230405,470367.76186999347
45,0.24111666666666662,0.07423203299265231,0.398509743711985,0.09756796193735734,0.024849195151614985,0.016851380969410155,1.0,0.0,1.0,0.0,41647052.81625461,1140338720.3622038,465.19714285714286,0,0.0,0.0,0.0,597611.3588721368,470110.54342187627
46,0.24111666666666662,0.07423203299265231,0.398509743711985,0.09756796193735734,0.024849195151614985,0.016851380969410155,1.0,0.0,1.0,0.0,41647052.81625461,1140338720.3622038,465.19714285714286,0,0.0,0.0,0.0,595589.7868640091,468874.82335300714
47,0.24111666666666662,0.07423203299265231,0.398509743711985,0.09756796193735734,0.024849195151614985,0.016851380969410155,1.0,0.0,1.0,0.0,41647052.81625461,1140338720.3622038,465.19714285714286,0,0.0,0.0,0.0,597073.8882418815,469945.6067346293
48,0.24111666666666662,0.07423203299265231,0.398509743711985,0.09756796193735734,0.024849195151614985,0.016851380969410155,1.0,0.0,1.0,0.0,41647052.81625461,1140338720.3622038,465.19714285714286,0,0.0,0.0,0.0,596009.7345704981,469392.0586618298
49,0.24111666666666662,0.07423203299265231,0.398509743711985,0.09756796193735734,0.024849195151614985,0.016851380969410155,1.0,0.0,1.0,0.0,41539099.62499913,1139762435.7445068,465.19714285714286,0,0.0,0.0,0.0,595530.6202175295,469116.44430017564
50,0.2534333333333333,0.07868743369955727,0.38210962631762596,0.0987717886927161,0.023267096869535552,0.015743128460084195,1.0,0.0,1.0,0.0,41539099.62499913,1139762435.7445068,465.19714285714286,0,0.0,0.0,0.0,595313.8795645986,468972.14650463866
51,0.2534333333333333,0.07868743369955727,0.38210962631762596,0.0987717886927161,0.023267096869535552,0.015743128460084195,1.0,0.0,1.0,0.0,41539099.62499913,1139762435.7445068,465.19714285714286,0,0.0,0.0,0.0,594431.3726430839,468331.1066087613
